im,lm,tp,tm,ct
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
29.0,0.25,1.0,0.0,Texture
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Occlusion
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Shadow
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
30.0,0.25,1.0,0.5,Texture
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Occlusion
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Shadow
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
31.0,0.25,1.0,0.75,Texture
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Occlusion
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Shadow
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
32.0,0.25,1.0,1.0,Texture
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Occlusion
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Shadow
33.0,0.5,0.0,0.0,Texture
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Occlusion
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Shadow
34.0,0.5,0.0,0.5,Texture
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Occlusion
35.0,0.5,0.0,0.75,Shadow
35.0,0.5,0.0,0.75,Shadow
35.0,0.5,0.0,0.75,Shadow
35.0,0.5,0.0,0.75,Shadow
35.0,0.5,0.0,0.75,Shadow
35.0,0.5,0.0,0.75,Shadow
35.0,0.5,0.0,0.75,Texture
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Occlusion
36.0,0.5,0.0,1.0,Shadow
36.0,0.5,0.0,1.0,Shadow
36.0,0.5,0.0,1.0,Shadow
36.0,0.5,0.0,1.0,Texture
37.0,0.5,0.5,0.0,Occlusion
37.0,0.5,0.5,0.0,Occlusion
37.0,0.5,0.5,0.0,Occlusion
37.0,0.5,0.5,0.0,Occlusion
37.0,0.5,0.5,0.0,Occlusion
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Shadow
37.0,0.5,0.5,0.0,Texture
37.0,0.5,0.5,0.0,Texture
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Occlusion
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
